Model Path,Model Base,Image File URL,Prompt,Response
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-20k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_95/cdbd7d2e-bf27-47c1-957b-f51635dc6413.jpeg,"<image>
what is written on the image?","<s> The image contains a subtitle from a video game. The text reads: 'BARON: I'm not sure what you're talking about, but I'll look into it. And if I find out you're lying, I'll be back to kill you.'</s>"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-20k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_95/cdbd7d2e-bf27-47c1-957b-f51635dc6413.jpeg,"<image>
what is on the left side of the image?",<s> The left side of the image shows a rusty metal railing with a wooden post.</s>
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-20k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_9/f0e456cc-62bb-4be4-8225-677c7fee35df.jpeg,"<image>
describe the image","<s> The image shows a scene from a video game. The player is flying a wingsuit, which is a type of aircraft that allows the player to glide through the air. The wingsuit is blue and black, and the player is flying over a body of water. The water is a light blue color, and there are some clouds in the sky. The player is flying towards a large, white building. The building is located on a small island, and there are some trees on the island. The player is flying at a high speed, and the wingsuit is leaving a trail of smoke behind.</s>"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-20k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_9/f0e456cc-62bb-4be4-8225-677c7fee35df.jpeg,"<image>
gimme a 1 line description of the image",<s>  The image shows a man flying in a wingsuit. He is flying over a large body of water. The water is very clear and you can see the bottom of the ocean. The man is wearing a blue and gray wingsuit. He has a gun in his hand. There is a large ship in the distance. The ship is on fire.</s>
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-20k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_9/f0e456cc-62bb-4be4-8225-677c7fee35df.jpeg,"<image>
what is written on the image?","<s> The image contains a quote from a character named 'Rico' saying, 'If you're attacked, give as good as you get. Attack of one of the rogue drones to get rid of it.'</s>"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-20k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_9/f0e456cc-62bb-4be4-8225-677c7fee35df.jpeg,"<image>
what is on the left side of the image?","<s> The left side of the image shows a vertical gauge labeled 'WINGSUIT BOOST' with a number '1' next to it, indicating the number of boosts available.</s>"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-20k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_67/028796a9-474d-4c61-9336-c6345be5f89e.jpeg,"<image>
describe the image","<s> The image depicts a dark and eerie scene with a fantasy or horror theme. In the foreground, there is a large, skeletal creature that resembles a dragon or a serpent, with its ribcage and spine prominently displayed. It has a metallic, armored appearance with intricate designs and spikes, giving it a mechanical or undead look. The creature's head is turned to the side, and it appears to be looking at something off-camera.Behind this creature, there are two smaller skeletal figures, also with a similar metallic and armored appearance. They are standing upright and appear to be in a state of alert or readiness.The background is a bleak, desolate landscape with a dark, stormy sky. There are leafless trees and what appears to be a ruined structure or tower in the distance. The overall color palette is dark and muted, with shades of gray, brown, and black dominating the scene, which contributes to the ominous and foreboding atmosphere. The image depicts a dark and eerie scene with a fantasy or horror theme. In the foreground, there is a large, skeletal creature that resembles a dragon or a serpent, with its ribcage and spine prominently displayed. It has a metallic, armored appearance with intricate designs and spikes, giving it a mechanical or undead look. The creature's head is turned to the side, and it appears to be looking at something off-camera. Behind this creature, there are two smaller skeletal figures, also with a similar metallic and armored appearance. They are standing upright and appear to be in a state of alert or readiness. The background is a bleak, desolate landscape with a dark, stormy sky. There are leafless trees and what appears to be a ruined structure or tower in the distance. The overall color palette is dark and muted, with shades of gray, brown, and black dominating the scene, which contributes to the ominous and foreboding atmosphere.</s>"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-20k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_67/028796a9-474d-4c61-9336-c6345be5f89e.jpeg,"<image>
gimme a 1 line description of the image","<s>  The image shows a large, mechanical creature with a long, serpentine body and a large, spiked head. It is standing in a dark, rocky area, and there are several smaller, mechanical creatures standing in the background. The creature is made of metal and has a number of glowing red eyes. It is unclear what the creature is, but it is likely some kind of mechanical monster.</s>"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-20k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_67/028796a9-474d-4c61-9336-c6345be5f89e.jpeg,"<image>
what is written on the image?","<s> The image is a dark and atmospheric scene featuring a large, skeletal figure holding a massive, ornate anchor. The figure is standing in a desolate, rocky landscape with sparse vegetation. The sky is overcast, and the overall tone of the image is one of mystery and foreboding.</s>"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-20k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_67/028796a9-474d-4c61-9336-c6345be5f89e.jpeg,"<image>
what is on the left side of the image?","<s> The left side of the image features a large, ornate, skeletal structure that resembles a boat or a ship, with intricate designs and bones as its primary components.</s>"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-20k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_71/c7bafb78-2dcc-4906-afa2-c133a45b4a43.jpeg,"<image>
describe the image","<s> The image appears to be a screenshot from a video game, specifically from ""The Elder Scrolls V: Skyrim"". In the foreground, there is a character named ""Nelacar"" who is a non-player character (NPC). He is a male with short brown hair, a beard, and is wearing a brown leather tunic with metal bracers on his forearms. He is holding a bow in his left hand and an arrow in his right hand, ready to shoot. He is standing on a wooden platform in front of a rustic wooden house with a thatched roof. The house has a wooden door and a window with a metal grate. There is another character standing in the doorway of the house, who is also a male with a bald head, wearing a simple tunic.In the background, there is a stone wall and a wooden fence, suggesting a medieval or fantasy setting. The environment is overcast, with a foggy atmosphere, and there are other characters in the distance, indicating a populated area. The user interface elements visible include a compass at the top, indicating the direction the player is facing, and a dialogue box with options to ""Talk"", ""Prisoner"", or ""Farewell"". The image appears to be a screenshot from a video game, specifically from ""The Elder Scrolls V: Skyrim"". In the foreground, there is a character named ""Nelacar"" who is a non-player character (NPC). He is a male with short brown hair, a beard, and is wearing a brown leather tunic with metal bracers on his forearms. He is holding a bow in his left hand and an arrow in his right hand, ready to shoot. He is standing on a wooden platform in front of a rustic wooden house with a thatched roof. The house has a wooden door and a window with a metal grate. There is another character standing in the doorway of the house, who is also a male with a bald head, wearing a simple tunic. In the background, there is a stone wall and a wooden fence, suggesting a medieval or fantasy setting. The environment is overcast, with a foggy atmosphere, and there are other characters in the distance, indicating a populated area. The user interface elements visible include a compass at the top, indicating the direction the player is facing, and a dialog"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-20k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_71/c7bafb78-2dcc-4906-afa2-c133a45b4a43.jpeg,"<image>
gimme a 1 line description of the image","<s>  The image shows a man named NPC named Nolldar standing in front of a wooden house. He is wearing a brown tunic and has a sword on his hip. He is looking at the player character, who is standing in front of him. There is another man standing in the doorway of the house. He is wearing a white shirt and has a staff in his hand.</s>"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-20k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_71/c7bafb78-2dcc-4906-afa2-c133a45b4a43.jpeg,"<image>
what is written on the image?","<s> The image shows a dialogue box with a character named 'Nelacar' who is speaking. The dialogue reads: 'I'd be honored to help you. I'm a blacksmith, and I've been working on a new sword for a while now. I'd be happy to let you try it out.'</s>"
/content/drive/MyDrive/LLaVA/Checkpoints/checkpoints/gllava-v1.5-13b-20k-lora-xyt,liuhaotian/llava-v1.5-13b,https://gameplay.taesiri.xyz/grouped_dataset/group_71/c7bafb78-2dcc-4906-afa2-c133a45b4a43.jpeg,"<image>
what is on the left side of the image?",<s> The left side of the image shows a stone wall with a wooden door.</s>
